gene	weight
LOC100134768	1.2445666395596e-06
LOC100134769	1.2445666395596e-06
LOC100134773	1.2445666395596e-06
LOC100134778	1.2445666395596e-06
LOC100134785	1.2445666395596e-06
LOC100134787	1.2445666395596e-06
LOC100134791	1.2445666395596e-06
LOC100134793	1.2445666395596e-06
LOC100134794	1.2445666395596e-06
LOC100134802	1.2445666395596e-06
LOC100134805	1.2445666395596e-06
LOC100134812	1.2445666395596e-06
LOC100134814	1.2445666395596e-06
LOC100134815	1.2445666395596e-06
LOC100134816	1.2445666395596e-06
LOC100134819	1.2445666395596e-06
LOC100134821	1.2445666395596e-06
LOC100134822	1.2445666395596e-06
LOC100134825	1.2445666395596e-06
LOC100134868	1.2445666395596e-06
LOC100144603	1.2445666395596e-06
LOC100144604	1.2445666395596e-06
LOC100169752	1.2445666395596e-06
LOC100170939	1.2445666395596e-06
LOC100188947	1.2445666395596e-06
LOC100188949	1.2445666395596e-06
LOC100189589	1.2445666395596e-06
LOC100190938	1.2445666395596e-06
LOC100190939	1.2445666395596e-06
LOC100190940	1.2445666395596e-06
LOC100190986	1.2445666395596e-06
LOC100192378	1.2445666395596e-06
LOC100192379	1.2445666395596e-06
LOC100192426	1.2445666395596e-06
LOC100216001	1.2445666395596e-06
LOC100216545	1.2445666395596e-06
LOC100233209	1.2445666395596e-06
LOC113230	1.2445666395596e-06
LOC113386	1.2445666395596e-06
LOC115648	1.2445666395596e-06
LOC116349	1.2445666395596e-06
LOC116412	1.2445666395596e-06
LOC116437	1.2445666395596e-06
LOC118945	1.2445666395596e-06
LOC119358	1.2445666395596e-06
LOC120364	1.2445666395596e-06
LOC120376	1.2445666395596e-06
LOC120824	1.2445666395596e-06
LOC121006	1.2445666395596e-06
LOC121296	1.2445666395596e-06
LOC121456	1.2445666395596e-06
LOC121792	1.2445666395596e-06
LOC121838	1.2445666395596e-06
LOC121906	1.2445666395596e-06
LOC121952	1.2445666395596e-06
LOC121981	1.2445666395596e-06
LOC122038	1.2445666395596e-06
LOC123688	1.2445666395596e-06
LOC123855	1.2445666395596e-06
LOC124216	1.2445666395596e-06
LOC124220	1.2445666395596e-06
LOC124512	1.2445666395596e-06
LOC124685	1.2445666395596e-06
LOC126235	1.2445666395596e-06
LOC126520	1.2445666395596e-06
LOC126661	1.2445666395596e-06
LOC126767	1.2445666395596e-06
LOC126860	1.2445666395596e-06
LOC126987	1.2445666395596e-06
LOC127011	1.2445666395596e-06
LOC127099	1.2445666395596e-06
LOC127150	1.2445666395596e-06
LOC127295	1.2445666395596e-06
LOC127406	1.2445666395596e-06
LOC127602	1.2445666395596e-06
LOC128102	1.2445666395596e-06
LOC128192	1.2445666395596e-06
LOC128322	1.2445666395596e-06
LOC129870	1.2445666395596e-06
LOC130678	1.2445666395596e-06
LOC130773	1.2445666395596e-06
LOC131054	1.2445666395596e-06
LOC131055	1.2445666395596e-06
LOC131185	1.2445666395596e-06
LOC131873	1.2445666395596e-06
LOC131909	1.2445666395596e-06
LOC132203	1.2445666395596e-06
LOC132241	1.2445666395596e-06
LOC132706	1.2445666395596e-06
LOC132707	1.2445666395596e-06
LOC133185	1.2445666395596e-06
LOC133491	1.2445666395596e-06
LOC133609	1.2445666395596e-06
LOC133874	1.2445666395596e-06
LOC133993	1.2445666395596e-06
LOC134121	1.2445666395596e-06
LOC134145	1.2445666395596e-06
LOC134466	1.2445666395596e-06
LOC134505	1.2445666395596e-06
LOC134541	1.2445666395596e-06
LOC134997	1.2445666395596e-06
LOC136143	1.2445666395596e-06
LOC136157	1.2445666395596e-06
LOC136288	1.2445666395596e-06
LOC137107	1.2445666395596e-06
LOC138652	1.2445666395596e-06
LOC138864	1.2445666395596e-06
LOC139046	1.2445666395596e-06
LOC139116	1.2445666395596e-06
LOC139363	1.2445666395596e-06
LOC139431	1.2445666395596e-06
LOC139542	1.2445666395596e-06
LOC139587	1.2445666395596e-06
LOC139735	1.2445666395596e-06
LOC142937	1.2445666395596e-06
LOC143188	1.2445666395596e-06
LOC143543	1.2445666395596e-06
LOC143666	1.2445666395596e-06
LOC143678	1.2445666395596e-06
LOC143941	1.2445666395596e-06
LOC144383	1.2445666395596e-06
LOC144438	1.2445666395596e-06
LOC144481	1.2445666395596e-06
LOC144678	1.2445666395596e-06
LOC144742	1.2445666395596e-06
LOC144776	1.2445666395596e-06
LOC144817	1.2445666395596e-06
LOC145783	1.2445666395596e-06
LOC145814	1.2445666395596e-06
LOC145820	1.2445666395596e-06
LOC145837	1.2445666395596e-06
LOC145845	1.2445666395596e-06
LOC145853	1.2445666395596e-06
LOC146053	1.2445666395596e-06
LOC146177	1.2445666395596e-06
LOC146439	1.2445666395596e-06
LOC146481	1.2445666395596e-06
LOC146517	1.2445666395596e-06
LOC146909	1.2445666395596e-06
LOC147645	1.2445666395596e-06
LOC147646	1.2445666395596e-06
LOC147650	1.2445666395596e-06
LOC147670	1.2445666395596e-06
LOC147727	1.2445666395596e-06
LOC147804	1.2445666395596e-06
LOC147975	1.2445666395596e-06
LOC148003	1.2445666395596e-06
LOC148137	1.2445666395596e-06
LOC148203	1.2445666395596e-06
LOC148413	1.2445666395596e-06
LOC148430	1.2445666395596e-06
LOC148696	1.2445666395596e-06
LOC148709	1.2445666395596e-06
LOC148766	1.2445666395596e-06
LOC148915	1.2445666395596e-06
LOC149069	1.2445666395596e-06
LOC149086	1.2445666395596e-06
LOC149134	1.2445666395596e-06
LOC149224	1.2445666395596e-06
LOC149351	1.2445666395596e-06
LOC149448	1.2445666395596e-06
LOC149478	1.2445666395596e-06
LOC149501	1.2445666395596e-06
LOC149620	1.2445666395596e-06
LOC149837	1.2445666395596e-06
LOC149950	1.2445666395596e-06
LOC150051	1.2445666395596e-06
LOC150185	1.2445666395596e-06
LOC150207	1.2445666395596e-06
LOC150223	1.2445666395596e-06
LOC150356	1.2445666395596e-06
LOC150383	1.2445666395596e-06
LOC150568	1.2445666395596e-06
LOC150577	1.2445666395596e-06
LOC150759	1.2445666395596e-06
LOC150763	1.2445666395596e-06
LOC150786	1.2445666395596e-06
LOC151121	1.2445666395596e-06
LOC151162	1.2445666395596e-06
LOC151174	1.2445666395596e-06
LOC151234	1.2445666395596e-06
LOC151300	1.2445666395596e-06
LOC151457	1.2445666395596e-06
LOC151534	1.2445666395596e-06
LOC151579	1.2445666395596e-06
LOC151658	1.2445666395596e-06
LOC151760	1.2445666395596e-06
LOC152024	1.2445666395596e-06
LOC152084	1.2445666395596e-06
LOC152118	1.2445666395596e-06
LOC152195	1.2445666395596e-06
LOC152217	1.2445666395596e-06
LOC152225	1.2445666395596e-06
LOC152578	1.2445666395596e-06
LOC152586	1.2445666395596e-06
LOC152663	1.2445666395596e-06
LOC152667	1.2445666395596e-06
LOC152742	1.2445666395596e-06
LOC152845	1.2445666395596e-06
LOC153328	1.2445666395596e-06
LOC153561	1.2445666395596e-06
LOC153684	1.2445666395596e-06
LOC154449	1.2445666395596e-06
LOC154761	1.2445666395596e-06
LOC154860	1.2445666395596e-06
LOC155060	1.2445666395596e-06
LOC155100	1.2445666395596e-06
LOC157627	1.2445666395596e-06
LOC158160	1.2445666395596e-06
LOC158257	1.2445666395596e-06
LOC158301	1.2445666395596e-06
LOC158318	1.2445666395596e-06
LOC158345	1.2445666395596e-06
LOC158376	1.2445666395596e-06
LOC158381	1.2445666395596e-06
LOC158572	1.2445666395596e-06
LOC158730	1.2445666395596e-06
LOC158825	1.2445666395596e-06
LOC161527	1.2445666395596e-06
LOC162073	1.2445666395596e-06
LOC163233	1.2445666395596e-06
LOC165186	1.2445666395596e-06
LOC168474	1.2445666395596e-06
LOC169834	1.2445666395596e-06
LOC196120	1.2445666395596e-06
LOC196549	1.2445666395596e-06
LOC196752	1.2445666395596e-06
LOC196993	1.2445666395596e-06
LOC197135	1.2445666395596e-06
LOC197350	1.2445666395596e-06
LOC199800	1.2445666395596e-06
LOC199882	1.2445666395596e-06
LOC199897	1.2445666395596e-06
LOC200030	1.2445666395596e-06
LOC200261	1.2445666395596e-06
LOC200420	1.2445666395596e-06
LOC200493	1.2445666395596e-06
LOC200726	1.2445666395596e-06
LOC201140	1.2445666395596e-06
LOC201175	1.2445666395596e-06
LOC201229	1.2445666395596e-06
LOC201651	1.2445666395596e-06
LOC201725	1.2445666395596e-06
LOC202051	1.2445666395596e-06
LOC202134	1.2445666395596e-06
LOC202181	1.2445666395596e-06
LOC202227	1.2445666395596e-06
LOC202459	1.2445666395596e-06
LOC202781	1.2445666395596e-06
LOC203235	1.2445666395596e-06
LOC203510	1.2445666395596e-06
LOC203547	1.2445666395596e-06
LOC205251	1.2445666395596e-06
LOC206227	1.2445666395596e-06
LOC219347	1.2445666395596e-06
LOC220077	1.2445666395596e-06
LOC220115	1.2445666395596e-06
LOC220416	1.2445666395596e-06
LOC220429	1.2445666395596e-06
LOC220433	1.2445666395596e-06
LOC220594	1.2445666395596e-06
LOC220686	1.2445666395596e-06
LOC220729	1.2445666395596e-06
LOC220930	1.2445666395596e-06
LOC220998	1.2445666395596e-06
LOC221136	1.2445666395596e-06
LOC221442	1.2445666395596e-06
LOC221710	1.2445666395596e-06
LOC221981	1.2445666395596e-06
LOC222699	1.2445666395596e-06
LOC222967	1.2445666395596e-06
LOC23117	1.2445666395596e-06
LOC253039	1.2445666395596e-06
LOC253573	1.2445666395596e-06
LOC253724	1.2445666395596e-06
LOC253820	1.2445666395596e-06
LOC254028	1.2445666395596e-06
LOC254312	1.2445666395596e-06
LOC254398	1.2445666395596e-06
LOC254559	1.2445666395596e-06
LOC255025	1.2445666395596e-06
LOC255130	1.2445666395596e-06
LOC255167	1.2445666395596e-06
LOC255187	1.2445666395596e-06
LOC255275	1.2445666395596e-06
LOC255313	1.2445666395596e-06
LOC255326	1.2445666395596e-06
LOC255411	1.2445666395596e-06
LOC255480	1.2445666395596e-06
LOC255620	1.2445666395596e-06
LOC255649	1.2445666395596e-06
LOC255783	1.2445666395596e-06
LOC255809	1.2445666395596e-06
LOC256374	1.2445666395596e-06
LOC256483	1.2445666395596e-06
LOC256880	1.2445666395596e-06
LOC257039	1.2445666395596e-06
LOC257054	1.2445666395596e-06
LOC257396	1.2445666395596e-06
LOC25845	1.2445666395596e-06
LOC260339	1.2445666395596e-06
LOC260340	1.2445666395596e-06
LOC282992	1.2445666395596e-06
LOC282997	1.2445666395596e-06
LOC283028	1.2445666395596e-06
LOC283029	1.2445666395596e-06
LOC283050	1.2445666395596e-06
LOC283104	1.2445666395596e-06
LOC283116	1.2445666395596e-06
LOC283143	1.2445666395596e-06
LOC283152	1.2445666395596e-06
LOC283155	1.2445666395596e-06
LOC283157	1.2445666395596e-06
LOC283174	1.2445666395596e-06
LOC283202	1.2445666395596e-06
LOC283267	1.2445666395596e-06
LOC283278	1.2445666395596e-06
LOC283314	1.2445666395596e-06
LOC283332	1.2445666395596e-06
LOC283340	1.2445666395596e-06
LOC283392	1.2445666395596e-06
LOC283398	1.2445666395596e-06
LOC283412	1.2445666395596e-06
LOC283432	1.2445666395596e-06
LOC283440	1.2445666395596e-06
LOC283481	1.2445666395596e-06
LOC283487	1.2445666395596e-06
LOC283514	1.2445666395596e-06
LOC283523	1.2445666395596e-06
LOC283547	1.2445666395596e-06
LOC283553	1.2445666395596e-06
LOC283584	1.2445666395596e-06
LOC283585	1.2445666395596e-06
LOC283588	1.2445666395596e-06
LOC283663	1.2445666395596e-06
LOC283682	1.2445666395596e-06
LOC283683	1.2445666395596e-06
LOC283710	1.2445666395596e-06
LOC283711	1.2445666395596e-06
LOC283755	1.2445666395596e-06
LOC283767	1.2445666395596e-06
LOC283788	1.2445666395596e-06
LOC283804	1.2445666395596e-06
LOC283824	1.2445666395596e-06
LOC283849	1.2445666395596e-06
LOC283867	1.2445666395596e-06
LOC283874	1.2445666395596e-06
LOC283887	1.2445666395596e-06
LOC283914	1.2445666395596e-06
LOC283922	1.2445666395596e-06
LOC283932	1.2445666395596e-06
LOC283953	1.2445666395596e-06
LOC283970	1.2445666395596e-06
LOC283999	1.2445666395596e-06
LOC284009	1.2445666395596e-06
LOC284023	1.2445666395596e-06
LOC284064	1.2445666395596e-06
LOC284067	1.2445666395596e-06
LOC284100	1.2445666395596e-06
LOC284167	1.2445666395596e-06
LOC284215	1.2445666395596e-06
LOC284230	1.2445666395596e-06
LOC284232	1.2445666395596e-06
LOC284260	1.2445666395596e-06
LOC284274	1.2445666395596e-06
LOC284276	1.2445666395596e-06
LOC284288	1.2445666395596e-06
LOC284293	1.2445666395596e-06
LOC284296	1.2445666395596e-06
LOC284297	1.2445666395596e-06
LOC284352	1.2445666395596e-06
LOC284371	1.2445666395596e-06
LOC284379	1.2445666395596e-06
LOC284393	1.2445666395596e-06
LOC284395	1.2445666395596e-06
LOC284412	1.2445666395596e-06
LOC284422	1.2445666395596e-06
LOC284428	1.2445666395596e-06
LOC284577	1.2445666395596e-06
LOC284620	1.2445666395596e-06
LOC284648	1.2445666395596e-06
LOC284672	1.2445666395596e-06
LOC284685	1.2445666395596e-06
LOC284688	1.2445666395596e-06
LOC284701	1.2445666395596e-06
LOC284749	1.2445666395596e-06
LOC284751	1.2445666395596e-06
LOC284757	1.2445666395596e-06
LOC284801	1.2445666395596e-06
LOC284821	1.2445666395596e-06
LOC284837	1.2445666395596e-06
LOC284861	1.2445666395596e-06
LOC284890	1.2445666395596e-06
LOC284948	1.2445666395596e-06
LOC284964	1.2445666395596e-06
LOC284988	1.2445666395596e-06
LOC284998	1.2445666395596e-06
LOC285033	1.2445666395596e-06
LOC285047	1.2445666395596e-06
LOC285053	1.2445666395596e-06
LOC285074	1.2445666395596e-06
LOC285095	1.2445666395596e-06
LOC285141	1.2445666395596e-06
LOC285176	1.2445666395596e-06
LOC285194	1.2445666395596e-06
LOC285205	1.2445666395596e-06
LOC285216	1.2445666395596e-06
LOC285296	1.2445666395596e-06
LOC285299	1.2445666395596e-06
LOC285307	1.2445666395596e-06
LOC285346	1.2445666395596e-06
LOC285359	1.2445666395596e-06
LOC285407	1.2445666395596e-06
LOC285412	1.2445666395596e-06
LOC285423	1.2445666395596e-06
LOC285442	1.2445666395596e-06
LOC285444	1.2445666395596e-06
LOC285453	1.2445666395596e-06
LOC285479	1.2445666395596e-06
LOC285484	1.2445666395596e-06
LOC285500	1.2445666395596e-06
LOC285501	1.2445666395596e-06
LOC285544	1.2445666395596e-06
LOC285548	1.2445666395596e-06
LOC285550	1.2445666395596e-06
LOC285556	1.2445666395596e-06
LOC285577	1.2445666395596e-06
LOC285588	1.2445666395596e-06
LOC285634	1.2445666395596e-06
LOC285697	1.2445666395596e-06
LOC285733	1.2445666395596e-06
LOC285735	1.2445666395596e-06
LOC285741	1.2445666395596e-06
LOC285768	1.2445666395596e-06
LOC285804	1.2445666395596e-06
LOC285900	1.2445666395596e-06
LOC285908	1.2445666395596e-06
LOC285929	1.2445666395596e-06
LOC285941	1.2445666395596e-06
LOC285943	1.2445666395596e-06
LOC286002	1.2445666395596e-06
LOC286016	1.2445666395596e-06
LOC286076	1.2445666395596e-06
LOC286094	1.2445666395596e-06
LOC286135	1.2445666395596e-06
LOC286157	1.2445666395596e-06
LOC286177	1.2445666395596e-06
LOC286208	1.2445666395596e-06
LOC286238	1.2445666395596e-06
LOC286239	1.2445666395596e-06
LOC286260	1.2445666395596e-06
LOC286297	1.2445666395596e-06
LOC286310	1.2445666395596e-06
LOC286367	1.2445666395596e-06
LOC286411	1.2445666395596e-06
LOC286444	1.2445666395596e-06
LOC286456	1.2445666395596e-06
LOC286467	1.2445666395596e-06
LOC286478	1.2445666395596e-06
LOC286512	1.2445666395596e-06
LOC338328	1.2445666395596e-06
LOC338579	1.2445666395596e-06
LOC338586	1.2445666395596e-06
LOC338588	1.2445666395596e-06
LOC338598	1.2445666395596e-06
LOC338651	1.2445666395596e-06
LOC338667	1.2445666395596e-06
LOC338739	1.2445666395596e-06
LOC338750	1.2445666395596e-06
LOC338756	1.2445666395596e-06
LOC338758	1.2445666395596e-06
LOC338797	1.2445666395596e-06
LOC338799	1.2445666395596e-06
LOC338805	1.2445666395596e-06
LOC338829	1.2445666395596e-06
LOC338870	1.2445666395596e-06
LOC338963	1.2445666395596e-06
LOC339047	1.2445666395596e-06
LOC339192	1.2445666395596e-06
LOC339209	1.2445666395596e-06
LOC339240	1.2445666395596e-06
LOC339290	1.2445666395596e-06
LOC339352	1.2445666395596e-06
LOC339483	1.2445666395596e-06
LOC339524	1.2445666395596e-06
LOC339535	1.2445666395596e-06
LOC339562	1.2445666395596e-06
LOC339674	1.2445666395596e-06
LOC339692	1.2445666395596e-06
LOC339742	1.2445666395596e-06
LOC339746	1.2445666395596e-06
LOC339760	1.2445666395596e-06
LOC339766	1.2445666395596e-06
LOC339778	1.2445666395596e-06
LOC339782	1.2445666395596e-06
LOC339788	1.2445666395596e-06
LOC339789	1.2445666395596e-06
LOC339799	1.2445666395596e-06
LOC339804	1.2445666395596e-06
LOC339809	1.2445666395596e-06
LOC339843	1.2445666395596e-06
LOC339862	1.2445666395596e-06
LOC339879	1.2445666395596e-06
LOC339902	1.2445666395596e-06
LOC339970	1.2445666395596e-06
LOC340069	1.2445666395596e-06
LOC340094	1.2445666395596e-06
LOC340096	1.2445666395596e-06
LOC340113	1.2445666395596e-06
LOC340156	1.2445666395596e-06
LOC340204	1.2445666395596e-06
LOC340221	1.2445666395596e-06
LOC340228	1.2445666395596e-06
LOC340239	1.2445666395596e-06
LOC340260	1.2445666395596e-06
LOC340268	1.2445666395596e-06
LOC340274	1.2445666395596e-06
LOC340357	1.2445666395596e-06
LOC340511	1.2445666395596e-06
LOC340515	1.2445666395596e-06
LOC340527	1.2445666395596e-06
LOC340549	1.2445666395596e-06
LOC340598	1.2445666395596e-06
LOC340888	1.2445666395596e-06
LOC340900	1.2445666395596e-06
LOC341112	1.2445666395596e-06
LOC341230	1.2445666395596e-06
LOC341315	1.2445666395596e-06
LOC341346	1.2445666395596e-06
LOC341356	1.2445666395596e-06
LOC341378	1.2445666395596e-06
LOC341457	1.2445666395596e-06
LOC341604	1.2445666395596e-06
LOC341651	1.2445666395596e-06
LOC341689	1.2445666395596e-06
LOC341784	1.2445666395596e-06
LOC341965	1.2445666395596e-06
LOC342346	1.2445666395596e-06
LOC342531	1.2445666395596e-06
LOC342541	1.2445666395596e-06
LOC342892	1.2445666395596e-06
LOC342900	1.2445666395596e-06
LOC342918	1.2445666395596e-06
LOC342931	1.2445666395596e-06
LOC342933	1.2445666395596e-06
LOC342934	1.2445666395596e-06
LOC342979	1.2445666395596e-06
LOC342994	1.2445666395596e-06
LOC343052	1.2445666395596e-06
LOC343184	1.2445666395596e-06
LOC343296	1.2445666395596e-06
LOC343705	1.2445666395596e-06
LOC343927	1.2445666395596e-06
LOC344065	1.2445666395596e-06
LOC344165	1.2445666395596e-06
LOC344167	1.2445666395596e-06
LOC344328	1.2445666395596e-06
LOC344382	1.2445666395596e-06
LOC344423	1.2445666395596e-06
LOC344593	1.2445666395596e-06
LOC344595	1.2445666395596e-06
LOC344741	1.2445666395596e-06
LOC344875	1.2445666395596e-06
LOC344887	1.2445666395596e-06
LOC344967	1.2445666395596e-06
LOC345041	1.2445666395596e-06
LOC345051	1.2445666395596e-06
LOC345222	1.2445666395596e-06
LOC345537	1.2445666395596e-06
LOC345630	1.2445666395596e-06
LOC345643	1.2445666395596e-06
LOC345645	1.2445666395596e-06
LOC346085	1.2445666395596e-06
LOC346157	1.2445666395596e-06
LOC346329	1.2445666395596e-06
LOC346702	1.2445666395596e-06
LOC346887	1.2445666395596e-06
LOC346950	1.2445666395596e-06
LOC347119	1.2445666395596e-06
LOC347281	1.2445666395596e-06
LOC347292	1.2445666395596e-06
LOC347364	1.2445666395596e-06
LOC347376	1.2445666395596e-06
LOC347411	1.2445666395596e-06
LOC347475	1.2445666395596e-06
LOC347487	1.2445666395596e-06
LOC347544	1.2445666395596e-06
LOC347549	1.2445666395596e-06
LOC348021	1.2445666395596e-06
LOC348174	1.2445666395596e-06
LOC348840	1.2445666395596e-06
LOC348926	1.2445666395596e-06
LOC349114	1.2445666395596e-06
LOC349196	1.2445666395596e-06
LOC352909	1.2445666395596e-06
LOC360030	1.2445666395596e-06
LOC374395	1.2445666395596e-06
LOC374443	1.2445666395596e-06
LOC374491	1.2445666395596e-06
LOC374768	1.2445666395596e-06
LOC374973	1.2445666395596e-06
LOC375010	1.2445666395596e-06
LOC375190	1.2445666395596e-06
LOC375295	1.2445666395596e-06
LOC375323	1.2445666395596e-06
LOC375748	1.2445666395596e-06
LOC376475	1.2445666395596e-06
LOC376693	1.2445666395596e-06
LOC377711	1.2445666395596e-06
LOC387647	1.2445666395596e-06
LOC387683	1.2445666395596e-06
LOC387686	1.2445666395596e-06
LOC387693	1.2445666395596e-06
LOC387701	1.2445666395596e-06
LOC387703	1.2445666395596e-06
LOC387720	1.2445666395596e-06
LOC387723	1.2445666395596e-06
LOC387745	1.2445666395596e-06
LOC387753	1.2445666395596e-06
LOC387756	1.2445666395596e-06
LOC387761	1.2445666395596e-06
LOC387762	1.2445666395596e-06
LOC387763	1.2445666395596e-06
LOC387770	1.2445666395596e-06
LOC387790	1.2445666395596e-06
LOC387791	1.2445666395596e-06
LOC387804	1.2445666395596e-06
LOC387820	1.2445666395596e-06
LOC387825	1.2445666395596e-06
LOC387826	1.2445666395596e-06
LOC387841	1.2445666395596e-06
LOC387867	1.2445666395596e-06
LOC387870	1.2445666395596e-06
LOC387873	1.2445666395596e-06
LOC387876	1.2445666395596e-06
LOC387882	1.2445666395596e-06
LOC387885	1.2445666395596e-06
LOC387895	1.2445666395596e-06
LOC387924	1.2445666395596e-06
LOC387927	1.2445666395596e-06
LOC387930	1.2445666395596e-06
LOC387931	1.2445666395596e-06
LOC387934	1.2445666395596e-06
LOC387939	1.2445666395596e-06
LOC387940	1.2445666395596e-06
LOC387941	1.2445666395596e-06
LOC388002	1.2445666395596e-06
LOC388022	1.2445666395596e-06
LOC388076	1.2445666395596e-06
LOC388079	1.2445666395596e-06
LOC388080	1.2445666395596e-06
LOC388114	1.2445666395596e-06
LOC388117	1.2445666395596e-06
LOC388122	1.2445666395596e-06
LOC388152	1.2445666395596e-06
LOC388153	1.2445666395596e-06
LOC388160	1.2445666395596e-06
LOC388161	1.2445666395596e-06
LOC388177	1.2445666395596e-06
LOC388181	1.2445666395596e-06
LOC388210	1.2445666395596e-06
LOC388237	1.2445666395596e-06
LOC388242	1.2445666395596e-06
LOC388248	1.2445666395596e-06
LOC388255	1.2445666395596e-06
LOC388259	1.2445666395596e-06
LOC388275	1.2445666395596e-06
LOC388276	1.2445666395596e-06
LOC388282	1.2445666395596e-06
LOC388312	1.2445666395596e-06
LOC388327	1.2445666395596e-06
LOC388333	1.2445666395596e-06
LOC388339	1.2445666395596e-06
LOC388344	1.2445666395596e-06
LOC388381	1.2445666395596e-06
LOC388397	1.2445666395596e-06
LOC388401	1.2445666395596e-06
LOC388436	1.2445666395596e-06
LOC388438	1.2445666395596e-06
LOC388444	1.2445666395596e-06
LOC388458	1.2445666395596e-06
LOC388474	1.2445666395596e-06
LOC388476	1.2445666395596e-06
LOC388481	1.2445666395596e-06
LOC388494	1.2445666395596e-06
LOC388503	1.2445666395596e-06
LOC388514	1.2445666395596e-06
LOC388524	1.2445666395596e-06
LOC388526	1.2445666395596e-06
LOC388532	1.2445666395596e-06
LOC388553	1.2445666395596e-06
LOC388556	1.2445666395596e-06
LOC388559	1.2445666395596e-06
LOC388564	1.2445666395596e-06
LOC388565	1.2445666395596e-06
LOC388572	1.2445666395596e-06
LOC388578	1.2445666395596e-06
LOC388588	1.2445666395596e-06
LOC388621	1.2445666395596e-06
LOC388630	1.2445666395596e-06
LOC388654	1.2445666395596e-06
LOC388681	1.2445666395596e-06
LOC388692	1.2445666395596e-06
LOC388707	1.2445666395596e-06
LOC388720	1.2445666395596e-06
LOC388743	1.2445666395596e-06
LOC388755	1.2445666395596e-06
LOC388780	1.2445666395596e-06
LOC388789	1.2445666395596e-06
LOC388795	1.2445666395596e-06
LOC388796	1.2445666395596e-06
LOC388813	1.2445666395596e-06
LOC388814	1.2445666395596e-06
LOC388820	1.2445666395596e-06
LOC388849	1.2445666395596e-06
LOC388885	1.2445666395596e-06
LOC388900	1.2445666395596e-06
LOC388906	1.2445666395596e-06
LOC388907	1.2445666395596e-06
LOC388922	1.2445666395596e-06
LOC388923	1.2445666395596e-06
LOC388925	1.2445666395596e-06
LOC388931	1.2445666395596e-06
LOC388938	1.2445666395596e-06
LOC388946	1.2445666395596e-06
LOC388948	1.2445666395596e-06
LOC388955	1.2445666395596e-06
LOC388963	1.2445666395596e-06
LOC388965	1.2445666395596e-06
LOC388969	1.2445666395596e-06
LOC388996	1.2445666395596e-06
LOC389000	1.2445666395596e-06
LOC389024	1.2445666395596e-06
LOC389031	1.2445666395596e-06
LOC389033	1.2445666395596e-06
LOC389036	1.2445666395596e-06
LOC389043	1.2445666395596e-06
LOC389049	1.2445666395596e-06
LOC389053	1.2445666395596e-06
LOC389072	1.2445666395596e-06
LOC389101	1.2445666395596e-06
LOC389102	1.2445666395596e-06
LOC389105	1.2445666395596e-06
LOC389111	1.2445666395596e-06
LOC389120	1.2445666395596e-06
LOC389124	1.2445666395596e-06
LOC389137	1.2445666395596e-06
LOC389141	1.2445666395596e-06
LOC389142	1.2445666395596e-06
LOC389156	1.2445666395596e-06
LOC389160	1.2445666395596e-06
LOC389168	1.2445666395596e-06
LOC389174	1.2445666395596e-06
LOC389199	1.2445666395596e-06
LOC389203	1.2445666395596e-06
LOC389217	1.2445666395596e-06
LOC389223	1.2445666395596e-06
LOC389267	1.2445666395596e-06
LOC389286	1.2445666395596e-06
LOC389293	1.2445666395596e-06
LOC389300	1.2445666395596e-06
LOC389316	1.2445666395596e-06
LOC389322	1.2445666395596e-06
LOC389328	1.2445666395596e-06
LOC389332	1.2445666395596e-06
LOC389333	1.2445666395596e-06
LOC389342	1.2445666395596e-06
LOC389362	1.2445666395596e-06
LOC389365	1.2445666395596e-06
LOC389369	1.2445666395596e-06
LOC389370	1.2445666395596e-06
LOC389386	1.2445666395596e-06
LOC389394	1.2445666395596e-06
LOC389396	1.2445666395596e-06
LOC389404	1.2445666395596e-06
LOC389405	1.2445666395596e-06
LOC389422	1.2445666395596e-06
LOC389435	1.2445666395596e-06
LOC389442	1.2445666395596e-06
LOC389457	1.2445666395596e-06
LOC389458	1.2445666395596e-06
LOC389465	1.2445666395596e-06
LOC389493	1.2445666395596e-06
LOC389517	1.2445666395596e-06
LOC389523	1.2445666395596e-06
LOC389599	1.2445666395596e-06
LOC389607	1.2445666395596e-06
LOC389631	1.2445666395596e-06
LOC389633	1.2445666395596e-06
LOC389634	1.2445666395596e-06
LOC389641	1.2445666395596e-06
LOC389662	1.2445666395596e-06
LOC389669	1.2445666395596e-06
LOC389671	1.2445666395596e-06
LOC389672	1.2445666395596e-06
LOC389676	1.2445666395596e-06
LOC389705	1.2445666395596e-06
LOC389730	1.2445666395596e-06
LOC389740	1.2445666395596e-06
LOC389748	1.2445666395596e-06
LOC389765	1.2445666395596e-06
LOC389768	1.2445666395596e-06
LOC389786	1.2445666395596e-06
LOC389787	1.2445666395596e-06
LOC389791	1.2445666395596e-06
LOC389813	1.2445666395596e-06
LOC389816	1.2445666395596e-06
LOC389827	1.2445666395596e-06
LOC389830	1.2445666395596e-06
LOC389832	1.2445666395596e-06
LOC389842	1.2445666395596e-06
LOC389852	1.2445666395596e-06
LOC389857	1.2445666395596e-06
LOC389873	1.2445666395596e-06
LOC389888	1.2445666395596e-06
LOC389895	1.2445666395596e-06
LOC389901	1.2445666395596e-06
LOC389904	1.2445666395596e-06
LOC389906	1.2445666395596e-06
LOC389936	1.2445666395596e-06
LOC389958	1.2445666395596e-06
